,statment,emotion,og filename,sex,filenames
3625,9,anger,1045_IWW_ANG_XX.wav,Male,Clean Audio/Clip_3625.wav
3626,9,disgust,1045_IWW_DIS_XX.wav,Male,Clean Audio/Clip_3626.wav
3627,9,fear,1045_IWW_FEA_XX.wav,Male,Clean Audio/Clip_3627.wav
3628,9,happy,1045_IWW_HAP_XX.wav,Male,Clean Audio/Clip_3628.wav
3629,9,neutral,1045_IWW_NEU_XX.wav,Male,Clean Audio/Clip_3629.wav
3630,9,sad,1045_IWW_SAD_XX.wav,Male,Clean Audio/Clip_3630.wav
3631,10,anger,1045_MTI_ANG_XX.wav,Male,Clean Audio/Clip_3631.wav
3632,10,disgust,1045_MTI_DIS_XX.wav,Male,Clean Audio/Clip_3632.wav
3633,10,fear,1045_MTI_FEA_XX.wav,Male,Clean Audio/Clip_3633.wav
3634,10,happy,1045_MTI_HAP_XX.wav,Male,Clean Audio/Clip_3634.wav
3635,10,neutral,1045_MTI_NEU_XX.wav,Male,Clean Audio/Clip_3635.wav
3636,10,sad,1045_MTI_SAD_XX.wav,Male,Clean Audio/Clip_3636.wav
3637,11,anger,1045_TAI_ANG_XX.wav,Male,Clean Audio/Clip_3637.wav
3638,11,disgust,1045_TAI_DIS_XX.wav,Male,Clean Audio/Clip_3638.wav
3639,11,fear,1045_TAI_FEA_XX.wav,Male,Clean Audio/Clip_3639.wav
3640,11,happy,1045_TAI_HAP_XX.wav,Male,Clean Audio/Clip_3640.wav
3641,11,neutral,1045_TAI_NEU_XX.wav,Male,Clean Audio/Clip_3641.wav
3642,11,sad,1045_TAI_SAD_XX.wav,Male,Clean Audio/Clip_3642.wav
3643,12,anger,1045_TIE_ANG_XX.wav,Male,Clean Audio/Clip_3643.wav
3644,12,disgust,1045_TIE_DIS_XX.wav,Male,Clean Audio/Clip_3644.wav
3645,12,fear,1045_TIE_FEA_XX.wav,Male,Clean Audio/Clip_3645.wav
3646,12,happy,1045_TIE_HAP_XX.wav,Male,Clean Audio/Clip_3646.wav
3647,12,neutral,1045_TIE_NEU_XX.wav,Male,Clean Audio/Clip_3647.wav
3648,12,sad,1045_TIE_SAD_XX.wav,Male,Clean Audio/Clip_3648.wav
3649,13,anger,1045_TSI_ANG_XX.wav,Male,Clean Audio/Clip_3649.wav
3650,13,disgust,1045_TSI_DIS_XX.wav,Male,Clean Audio/Clip_3650.wav
3651,13,fear,1045_TSI_FEA_XX.wav,Male,Clean Audio/Clip_3651.wav
3652,13,happy,1045_TSI_HAP_XX.wav,Male,Clean Audio/Clip_3652.wav
3653,13,neutral,1045_TSI_NEU_XX.wav,Male,Clean Audio/Clip_3653.wav
3654,14,anger,1045_WSI_ANG_XX.wav,Male,Clean Audio/Clip_3654.wav
3655,14,disgust,1045_WSI_DIS_XX.wav,Male,Clean Audio/Clip_3655.wav
3656,14,fear,1045_WSI_FEA_XX.wav,Male,Clean Audio/Clip_3656.wav
3657,14,happy,1045_WSI_HAP_XX.wav,Male,Clean Audio/Clip_3657.wav
3658,14,neutral,1045_WSI_NEU_XX.wav,Male,Clean Audio/Clip_3658.wav
3659,14,sad,1045_WSI_SAD_XX.wav,Male,Clean Audio/Clip_3659.wav
3660,3,anger,1046_DFA_ANG_XX.wav,Female,Clean Audio/Clip_3660.wav
3661,3,disgust,1046_DFA_DIS_XX.wav,Female,Clean Audio/Clip_3661.wav
3662,3,fear,1046_DFA_FEA_XX.wav,Female,Clean Audio/Clip_3662.wav
3663,3,happy,1046_DFA_HAP_XX.wav,Female,Clean Audio/Clip_3663.wav
3664,3,neutral,1046_DFA_NEU_XX.wav,Female,Clean Audio/Clip_3664.wav
3665,3,sad,1046_DFA_SAD_XX.wav,Female,Clean Audio/Clip_3665.wav
3666,4,anger,1046_IEO_ANG_HI.wav,Female,Clean Audio/Clip_3666.wav
3667,4,anger,1046_IEO_ANG_LO.wav,Female,Clean Audio/Clip_3667.wav
3668,4,anger,1046_IEO_ANG_MD.wav,Female,Clean Audio/Clip_3668.wav
3669,4,disgust,1046_IEO_DIS_HI.wav,Female,Clean Audio/Clip_3669.wav
3670,4,disgust,1046_IEO_DIS_LO.wav,Female,Clean Audio/Clip_3670.wav
3671,4,disgust,1046_IEO_DIS_MD.wav,Female,Clean Audio/Clip_3671.wav
3672,4,fear,1046_IEO_FEA_HI.wav,Female,Clean Audio/Clip_3672.wav
3673,4,fear,1046_IEO_FEA_LO.wav,Female,Clean Audio/Clip_3673.wav
3674,4,fear,1046_IEO_FEA_MD.wav,Female,Clean Audio/Clip_3674.wav
3675,4,happy,1046_IEO_HAP_HI.wav,Female,Clean Audio/Clip_3675.wav
3676,4,happy,1046_IEO_HAP_LO.wav,Female,Clean Audio/Clip_3676.wav
3677,4,happy,1046_IEO_HAP_MD.wav,Female,Clean Audio/Clip_3677.wav
3678,4,neutral,1046_IEO_NEU_XX.wav,Female,Clean Audio/Clip_3678.wav
3679,4,sad,1046_IEO_SAD_HI.wav,Female,Clean Audio/Clip_3679.wav
3680,4,sad,1046_IEO_SAD_LO.wav,Female,Clean Audio/Clip_3680.wav
3681,4,sad,1046_IEO_SAD_MD.wav,Female,Clean Audio/Clip_3681.wav
3682,5,anger,1046_IOM_ANG_XX.wav,Female,Clean Audio/Clip_3682.wav
3683,5,disgust,1046_IOM_DIS_XX.wav,Female,Clean Audio/Clip_3683.wav
3684,5,fear,1046_IOM_FEA_XX.wav,Female,Clean Audio/Clip_3684.wav
3685,5,happy,1046_IOM_HAP_XX.wav,Female,Clean Audio/Clip_3685.wav
3686,5,neutral,1046_IOM_NEU_XX.wav,Female,Clean Audio/Clip_3686.wav
3687,5,sad,1046_IOM_SAD_XX.wav,Female,Clean Audio/Clip_3687.wav
3688,6,anger,1046_ITH_ANG_XX.wav,Female,Clean Audio/Clip_3688.wav
3689,6,disgust,1046_ITH_DIS_XX.wav,Female,Clean Audio/Clip_3689.wav
3690,6,fear,1046_ITH_FEA_XX.wav,Female,Clean Audio/Clip_3690.wav
3691,6,happy,1046_ITH_HAP_XX.wav,Female,Clean Audio/Clip_3691.wav
3692,6,neutral,1046_ITH_NEU_XX.wav,Female,Clean Audio/Clip_3692.wav
3693,6,sad,1046_ITH_SAD_XX.wav,Female,Clean Audio/Clip_3693.wav
3694,7,anger,1046_ITS_ANG_XX.wav,Female,Clean Audio/Clip_3694.wav
3695,7,disgust,1046_ITS_DIS_XX.wav,Female,Clean Audio/Clip_3695.wav
3696,7,fear,1046_ITS_FEA_XX.wav,Female,Clean Audio/Clip_3696.wav
3697,7,happy,1046_ITS_HAP_XX.wav,Female,Clean Audio/Clip_3697.wav
3698,7,neutral,1046_ITS_NEU_XX.wav,Female,Clean Audio/Clip_3698.wav
3699,7,sad,1046_ITS_SAD_XX.wav,Female,Clean Audio/Clip_3699.wav
3700,8,anger,1046_IWL_ANG_XX.wav,Female,Clean Audio/Clip_3700.wav
3701,8,disgust,1046_IWL_DIS_XX.wav,Female,Clean Audio/Clip_3701.wav
3702,8,fear,1046_IWL_FEA_XX.wav,Female,Clean Audio/Clip_3702.wav
3703,8,happy,1046_IWL_HAP_XX.wav,Female,Clean Audio/Clip_3703.wav
3704,8,neutral,1046_IWL_NEU_XX.wav,Female,Clean Audio/Clip_3704.wav
3705,8,sad,1046_IWL_SAD_XX.wav,Female,Clean Audio/Clip_3705.wav
3706,9,anger,1046_IWW_ANG_XX.wav,Female,Clean Audio/Clip_3706.wav
3707,9,disgust,1046_IWW_DIS_XX.wav,Female,Clean Audio/Clip_3707.wav
3708,9,fear,1046_IWW_FEA_XX.wav,Female,Clean Audio/Clip_3708.wav
3709,9,happy,1046_IWW_HAP_XX.wav,Female,Clean Audio/Clip_3709.wav
3710,9,neutral,1046_IWW_NEU_XX.wav,Female,Clean Audio/Clip_3710.wav
3711,9,sad,1046_IWW_SAD_XX.wav,Female,Clean Audio/Clip_3711.wav
3712,10,anger,1046_MTI_ANG_XX.wav,Female,Clean Audio/Clip_3712.wav
3713,10,disgust,1046_MTI_DIS_XX.wav,Female,Clean Audio/Clip_3713.wav
3714,10,fear,1046_MTI_FEA_XX.wav,Female,Clean Audio/Clip_3714.wav
3715,10,happy,1046_MTI_HAP_XX.wav,Female,Clean Audio/Clip_3715.wav
3716,10,neutral,1046_MTI_NEU_XX.wav,Female,Clean Audio/Clip_3716.wav
3717,10,sad,1046_MTI_SAD_XX.wav,Female,Clean Audio/Clip_3717.wav
3718,11,anger,1046_TAI_ANG_XX.wav,Female,Clean Audio/Clip_3718.wav
3719,11,disgust,1046_TAI_DIS_XX.wav,Female,Clean Audio/Clip_3719.wav
3720,11,fear,1046_TAI_FEA_XX.wav,Female,Clean Audio/Clip_3720.wav
3721,11,happy,1046_TAI_HAP_XX.wav,Female,Clean Audio/Clip_3721.wav
3722,11,neutral,1046_TAI_NEU_XX.wav,Female,Clean Audio/Clip_3722.wav
3723,11,sad,1046_TAI_SAD_XX.wav,Female,Clean Audio/Clip_3723.wav
3724,12,anger,1046_TIE_ANG_XX.wav,Female,Clean Audio/Clip_3724.wav
3725,12,disgust,1046_TIE_DIS_XX.wav,Female,Clean Audio/Clip_3725.wav
3726,12,fear,1046_TIE_FEA_XX.wav,Female,Clean Audio/Clip_3726.wav
3727,12,happy,1046_TIE_HAP_XX.wav,Female,Clean Audio/Clip_3727.wav
3728,12,neutral,1046_TIE_NEU_XX.wav,Female,Clean Audio/Clip_3728.wav
3729,12,sad,1046_TIE_SAD_XX.wav,Female,Clean Audio/Clip_3729.wav
3730,13,anger,1046_TSI_ANG_XX.wav,Female,Clean Audio/Clip_3730.wav
3731,13,disgust,1046_TSI_DIS_XX.wav,Female,Clean Audio/Clip_3731.wav
3732,13,fear,1046_TSI_FEA_XX.wav,Female,Clean Audio/Clip_3732.wav
3733,13,happy,1046_TSI_HAP_XX.wav,Female,Clean Audio/Clip_3733.wav
3734,13,neutral,1046_TSI_NEU_XX.wav,Female,Clean Audio/Clip_3734.wav
3735,13,sad,1046_TSI_SAD_XX.wav,Female,Clean Audio/Clip_3735.wav
3736,14,anger,1046_WSI_ANG_XX.wav,Female,Clean Audio/Clip_3736.wav
3737,14,disgust,1046_WSI_DIS_XX.wav,Female,Clean Audio/Clip_3737.wav
3738,14,fear,1046_WSI_FEA_XX.wav,Female,Clean Audio/Clip_3738.wav
3739,14,happy,1046_WSI_HAP_XX.wav,Female,Clean Audio/Clip_3739.wav
3740,14,neutral,1046_WSI_NEU_XX.wav,Female,Clean Audio/Clip_3740.wav
3741,14,sad,1046_WSI_SAD_XX.wav,Female,Clean Audio/Clip_3741.wav
3742,3,anger,1047_DFA_ANG_XX.wav,Female,Clean Audio/Clip_3742.wav
3743,3,disgust,1047_DFA_DIS_XX.wav,Female,Clean Audio/Clip_3743.wav
3744,3,fear,1047_DFA_FEA_XX.wav,Female,Clean Audio/Clip_3744.wav
3745,3,happy,1047_DFA_HAP_XX.wav,Female,Clean Audio/Clip_3745.wav
3746,3,neutral,1047_DFA_NEU_XX.wav,Female,Clean Audio/Clip_3746.wav
3747,3,sad,1047_DFA_SAD_XX.wav,Female,Clean Audio/Clip_3747.wav
3748,4,anger,1047_IEO_ANG_HI.wav,Female,Clean Audio/Clip_3748.wav
3749,4,anger,1047_IEO_ANG_LO.wav,Female,Clean Audio/Clip_3749.wav
3750,4,anger,1047_IEO_ANG_MD.wav,Female,Clean Audio/Clip_3750.wav
3751,4,disgust,1047_IEO_DIS_HI.wav,Female,Clean Audio/Clip_3751.wav
3752,4,disgust,1047_IEO_DIS_LO.wav,Female,Clean Audio/Clip_3752.wav
3753,4,disgust,1047_IEO_DIS_MD.wav,Female,Clean Audio/Clip_3753.wav
3754,4,fear,1047_IEO_FEA_HI.wav,Female,Clean Audio/Clip_3754.wav
3755,4,fear,1047_IEO_FEA_LO.wav,Female,Clean Audio/Clip_3755.wav
3756,4,fear,1047_IEO_FEA_MD.wav,Female,Clean Audio/Clip_3756.wav
3757,4,happy,1047_IEO_HAP_HI.wav,Female,Clean Audio/Clip_3757.wav
3758,4,happy,1047_IEO_HAP_LO.wav,Female,Clean Audio/Clip_3758.wav
3759,4,happy,1047_IEO_HAP_MD.wav,Female,Clean Audio/Clip_3759.wav
3760,4,neutral,1047_IEO_NEU_XX.wav,Female,Clean Audio/Clip_3760.wav
3761,4,sad,1047_IEO_SAD_HI.wav,Female,Clean Audio/Clip_3761.wav
3762,4,sad,1047_IEO_SAD_LO.wav,Female,Clean Audio/Clip_3762.wav
3763,4,sad,1047_IEO_SAD_MD.wav,Female,Clean Audio/Clip_3763.wav
3764,5,anger,1047_IOM_ANG_XX.wav,Female,Clean Audio/Clip_3764.wav
3765,5,disgust,1047_IOM_DIS_XX.wav,Female,Clean Audio/Clip_3765.wav
3766,5,fear,1047_IOM_FEA_XX.wav,Female,Clean Audio/Clip_3766.wav
3767,5,happy,1047_IOM_HAP_XX.wav,Female,Clean Audio/Clip_3767.wav
3768,5,neutral,1047_IOM_NEU_XX.wav,Female,Clean Audio/Clip_3768.wav
3769,5,sad,1047_IOM_SAD_XX.wav,Female,Clean Audio/Clip_3769.wav
3770,6,anger,1047_ITH_ANG_XX.wav,Female,Clean Audio/Clip_3770.wav
3771,6,disgust,1047_ITH_DIS_XX.wav,Female,Clean Audio/Clip_3771.wav
3772,6,fear,1047_ITH_FEA_XX.wav,Female,Clean Audio/Clip_3772.wav
3773,6,happy,1047_ITH_HAP_XX.wav,Female,Clean Audio/Clip_3773.wav
3774,6,neutral,1047_ITH_NEU_XX.wav,Female,Clean Audio/Clip_3774.wav
3775,6,sad,1047_ITH_SAD_XX.wav,Female,Clean Audio/Clip_3775.wav
3776,7,anger,1047_ITS_ANG_XX.wav,Female,Clean Audio/Clip_3776.wav
3777,7,disgust,1047_ITS_DIS_XX.wav,Female,Clean Audio/Clip_3777.wav
3778,7,fear,1047_ITS_FEA_XX.wav,Female,Clean Audio/Clip_3778.wav
3779,7,happy,1047_ITS_HAP_XX.wav,Female,Clean Audio/Clip_3779.wav
3780,7,neutral,1047_ITS_NEU_XX.wav,Female,Clean Audio/Clip_3780.wav
3781,7,sad,1047_ITS_SAD_XX.wav,Female,Clean Audio/Clip_3781.wav
3782,8,anger,1047_IWL_ANG_XX.wav,Female,Clean Audio/Clip_3782.wav
3783,8,disgust,1047_IWL_DIS_XX.wav,Female,Clean Audio/Clip_3783.wav
3784,8,fear,1047_IWL_FEA_XX.wav,Female,Clean Audio/Clip_3784.wav
3785,8,happy,1047_IWL_HAP_XX.wav,Female,Clean Audio/Clip_3785.wav
3786,8,neutral,1047_IWL_NEU_XX.wav,Female,Clean Audio/Clip_3786.wav
3787,8,sad,1047_IWL_SAD_XX.wav,Female,Clean Audio/Clip_3787.wav
3788,9,anger,1047_IWW_ANG_XX.wav,Female,Clean Audio/Clip_3788.wav
3789,9,disgust,1047_IWW_DIS_XX.wav,Female,Clean Audio/Clip_3789.wav
3790,9,fear,1047_IWW_FEA_XX.wav,Female,Clean Audio/Clip_3790.wav
3791,9,happy,1047_IWW_HAP_XX.wav,Female,Clean Audio/Clip_3791.wav
3792,9,neutral,1047_IWW_NEU_XX.wav,Female,Clean Audio/Clip_3792.wav
3793,9,sad,1047_IWW_SAD_XX.wav,Female,Clean Audio/Clip_3793.wav
3794,10,anger,1047_MTI_ANG_XX.wav,Female,Clean Audio/Clip_3794.wav
3795,10,disgust,1047_MTI_DIS_XX.wav,Female,Clean Audio/Clip_3795.wav
3796,10,fear,1047_MTI_FEA_XX.wav,Female,Clean Audio/Clip_3796.wav
3797,10,happy,1047_MTI_HAP_XX.wav,Female,Clean Audio/Clip_3797.wav
3798,10,neutral,1047_MTI_NEU_XX.wav,Female,Clean Audio/Clip_3798.wav
3799,10,sad,1047_MTI_SAD_XX.wav,Female,Clean Audio/Clip_3799.wav
3800,11,anger,1047_TAI_ANG_XX.wav,Female,Clean Audio/Clip_3800.wav
3801,11,disgust,1047_TAI_DIS_XX.wav,Female,Clean Audio/Clip_3801.wav
3802,11,fear,1047_TAI_FEA_XX.wav,Female,Clean Audio/Clip_3802.wav
3803,11,happy,1047_TAI_HAP_XX.wav,Female,Clean Audio/Clip_3803.wav
3804,11,neutral,1047_TAI_NEU_XX.wav,Female,Clean Audio/Clip_3804.wav
3805,11,sad,1047_TAI_SAD_XX.wav,Female,Clean Audio/Clip_3805.wav
3806,12,anger,1047_TIE_ANG_XX.wav,Female,Clean Audio/Clip_3806.wav
3807,12,disgust,1047_TIE_DIS_XX.wav,Female,Clean Audio/Clip_3807.wav
3808,12,fear,1047_TIE_FEA_XX.wav,Female,Clean Audio/Clip_3808.wav
3809,12,happy,1047_TIE_HAP_XX.wav,Female,Clean Audio/Clip_3809.wav
3810,12,neutral,1047_TIE_NEU_XX.wav,Female,Clean Audio/Clip_3810.wav
3811,12,sad,1047_TIE_SAD_XX.wav,Female,Clean Audio/Clip_3811.wav
3812,13,anger,1047_TSI_ANG_XX.wav,Female,Clean Audio/Clip_3812.wav
3813,13,disgust,1047_TSI_DIS_XX.wav,Female,Clean Audio/Clip_3813.wav
3814,13,fear,1047_TSI_FEA_XX.wav,Female,Clean Audio/Clip_3814.wav
3815,13,happy,1047_TSI_HAP_XX.wav,Female,Clean Audio/Clip_3815.wav
3816,13,neutral,1047_TSI_NEU_XX.wav,Female,Clean Audio/Clip_3816.wav
3817,13,sad,1047_TSI_SAD_XX.wav,Female,Clean Audio/Clip_3817.wav
3818,14,anger,1047_WSI_ANG_XX.wav,Female,Clean Audio/Clip_3818.wav
3819,14,disgust,1047_WSI_DIS_XX.wav,Female,Clean Audio/Clip_3819.wav
3820,14,fear,1047_WSI_FEA_XX.wav,Female,Clean Audio/Clip_3820.wav
3821,14,happy,1047_WSI_HAP_XX.wav,Female,Clean Audio/Clip_3821.wav
3822,14,neutral,1047_WSI_NEU_XX.wav,Female,Clean Audio/Clip_3822.wav
3823,14,sad,1047_WSI_SAD_XX.wav,Female,Clean Audio/Clip_3823.wav
3824,3,anger,1048_DFA_ANG_XX.wav,Male,Clean Audio/Clip_3824.wav
3825,3,disgust,1048_DFA_DIS_XX.wav,Male,Clean Audio/Clip_3825.wav
3826,3,fear,1048_DFA_FEA_XX.wav,Male,Clean Audio/Clip_3826.wav
3827,3,happy,1048_DFA_HAP_XX.wav,Male,Clean Audio/Clip_3827.wav
3828,3,neutral,1048_DFA_NEU_XX.wav,Male,Clean Audio/Clip_3828.wav
3829,3,sad,1048_DFA_SAD_XX.wav,Male,Clean Audio/Clip_3829.wav
3830,4,anger,1048_IEO_ANG_HI.wav,Male,Clean Audio/Clip_3830.wav
3831,4,anger,1048_IEO_ANG_LO.wav,Male,Clean Audio/Clip_3831.wav
3832,4,anger,1048_IEO_ANG_MD.wav,Male,Clean Audio/Clip_3832.wav
3833,4,disgust,1048_IEO_DIS_HI.wav,Male,Clean Audio/Clip_3833.wav
3834,4,disgust,1048_IEO_DIS_LO.wav,Male,Clean Audio/Clip_3834.wav
3835,4,disgust,1048_IEO_DIS_MD.wav,Male,Clean Audio/Clip_3835.wav
3836,4,fear,1048_IEO_FEA_HI.wav,Male,Clean Audio/Clip_3836.wav
3837,4,fear,1048_IEO_FEA_LO.wav,Male,Clean Audio/Clip_3837.wav
3838,4,fear,1048_IEO_FEA_MD.wav,Male,Clean Audio/Clip_3838.wav
3839,4,happy,1048_IEO_HAP_HI.wav,Male,Clean Audio/Clip_3839.wav
3840,4,happy,1048_IEO_HAP_LO.wav,Male,Clean Audio/Clip_3840.wav
3841,4,happy,1048_IEO_HAP_MD.wav,Male,Clean Audio/Clip_3841.wav
3842,4,neutral,1048_IEO_NEU_XX.wav,Male,Clean Audio/Clip_3842.wav
3843,4,sad,1048_IEO_SAD_HI.wav,Male,Clean Audio/Clip_3843.wav
3844,4,sad,1048_IEO_SAD_LO.wav,Male,Clean Audio/Clip_3844.wav
3845,4,sad,1048_IEO_SAD_MD.wav,Male,Clean Audio/Clip_3845.wav
3846,5,anger,1048_IOM_ANG_XX.wav,Male,Clean Audio/Clip_3846.wav
3847,5,disgust,1048_IOM_DIS_XX.wav,Male,Clean Audio/Clip_3847.wav
3848,5,fear,1048_IOM_FEA_XX.wav,Male,Clean Audio/Clip_3848.wav
3849,5,happy,1048_IOM_HAP_XX.wav,Male,Clean Audio/Clip_3849.wav
3850,5,neutral,1048_IOM_NEU_XX.wav,Male,Clean Audio/Clip_3850.wav
3851,5,sad,1048_IOM_SAD_XX.wav,Male,Clean Audio/Clip_3851.wav
3852,6,anger,1048_ITH_ANG_XX.wav,Male,Clean Audio/Clip_3852.wav
3853,6,disgust,1048_ITH_DIS_XX.wav,Male,Clean Audio/Clip_3853.wav
3854,6,fear,1048_ITH_FEA_XX.wav,Male,Clean Audio/Clip_3854.wav
3855,6,happy,1048_ITH_HAP_XX.wav,Male,Clean Audio/Clip_3855.wav
3856,6,neutral,1048_ITH_NEU_XX.wav,Male,Clean Audio/Clip_3856.wav
3857,6,sad,1048_ITH_SAD_XX.wav,Male,Clean Audio/Clip_3857.wav
3858,7,anger,1048_ITS_ANG_XX.wav,Male,Clean Audio/Clip_3858.wav
3859,7,disgust,1048_ITS_DIS_XX.wav,Male,Clean Audio/Clip_3859.wav
3860,7,fear,1048_ITS_FEA_XX.wav,Male,Clean Audio/Clip_3860.wav
3861,7,happy,1048_ITS_HAP_XX.wav,Male,Clean Audio/Clip_3861.wav
3862,7,neutral,1048_ITS_NEU_XX.wav,Male,Clean Audio/Clip_3862.wav
3863,7,sad,1048_ITS_SAD_XX.wav,Male,Clean Audio/Clip_3863.wav
3864,8,anger,1048_IWL_ANG_XX.wav,Male,Clean Audio/Clip_3864.wav
3865,8,disgust,1048_IWL_DIS_XX.wav,Male,Clean Audio/Clip_3865.wav
3866,8,fear,1048_IWL_FEA_XX.wav,Male,Clean Audio/Clip_3866.wav
3867,8,happy,1048_IWL_HAP_XX.wav,Male,Clean Audio/Clip_3867.wav
3868,8,neutral,1048_IWL_NEU_XX.wav,Male,Clean Audio/Clip_3868.wav
3869,8,sad,1048_IWL_SAD_XX.wav,Male,Clean Audio/Clip_3869.wav
3870,9,anger,1048_IWW_ANG_XX.wav,Male,Clean Audio/Clip_3870.wav
3871,9,disgust,1048_IWW_DIS_XX.wav,Male,Clean Audio/Clip_3871.wav
3872,9,fear,1048_IWW_FEA_XX.wav,Male,Clean Audio/Clip_3872.wav
3873,9,happy,1048_IWW_HAP_XX.wav,Male,Clean Audio/Clip_3873.wav
3874,9,neutral,1048_IWW_NEU_XX.wav,Male,Clean Audio/Clip_3874.wav
3875,9,sad,1048_IWW_SAD_XX.wav,Male,Clean Audio/Clip_3875.wav
3876,10,anger,1048_MTI_ANG_XX.wav,Male,Clean Audio/Clip_3876.wav
3877,10,disgust,1048_MTI_DIS_XX.wav,Male,Clean Audio/Clip_3877.wav
3878,10,fear,1048_MTI_FEA_XX.wav,Male,Clean Audio/Clip_3878.wav
3879,10,happy,1048_MTI_HAP_XX.wav,Male,Clean Audio/Clip_3879.wav
3880,10,neutral,1048_MTI_NEU_XX.wav,Male,Clean Audio/Clip_3880.wav
3881,10,sad,1048_MTI_SAD_XX.wav,Male,Clean Audio/Clip_3881.wav
3882,11,anger,1048_TAI_ANG_XX.wav,Male,Clean Audio/Clip_3882.wav
3883,11,disgust,1048_TAI_DIS_XX.wav,Male,Clean Audio/Clip_3883.wav
3884,11,fear,1048_TAI_FEA_XX.wav,Male,Clean Audio/Clip_3884.wav
3885,11,happy,1048_TAI_HAP_XX.wav,Male,Clean Audio/Clip_3885.wav
3886,11,neutral,1048_TAI_NEU_XX.wav,Male,Clean Audio/Clip_3886.wav
3887,11,sad,1048_TAI_SAD_XX.wav,Male,Clean Audio/Clip_3887.wav
3888,12,anger,1048_TIE_ANG_XX.wav,Male,Clean Audio/Clip_3888.wav
3889,12,disgust,1048_TIE_DIS_XX.wav,Male,Clean Audio/Clip_3889.wav
3890,12,fear,1048_TIE_FEA_XX.wav,Male,Clean Audio/Clip_3890.wav
3891,12,happy,1048_TIE_HAP_XX.wav,Male,Clean Audio/Clip_3891.wav
3892,12,neutral,1048_TIE_NEU_XX.wav,Male,Clean Audio/Clip_3892.wav
3893,12,sad,1048_TIE_SAD_XX.wav,Male,Clean Audio/Clip_3893.wav
3894,13,anger,1048_TSI_ANG_XX.wav,Male,Clean Audio/Clip_3894.wav
3895,13,disgust,1048_TSI_DIS_XX.wav,Male,Clean Audio/Clip_3895.wav
3896,13,fear,1048_TSI_FEA_XX.wav,Male,Clean Audio/Clip_3896.wav
3897,13,happy,1048_TSI_HAP_XX.wav,Male,Clean Audio/Clip_3897.wav
3898,13,neutral,1048_TSI_NEU_XX.wav,Male,Clean Audio/Clip_3898.wav
3899,13,sad,1048_TSI_SAD_XX.wav,Male,Clean Audio/Clip_3899.wav
3900,14,anger,1048_WSI_ANG_XX.wav,Male,Clean Audio/Clip_3900.wav
3901,14,disgust,1048_WSI_DIS_XX.wav,Male,Clean Audio/Clip_3901.wav
3902,14,fear,1048_WSI_FEA_XX.wav,Male,Clean Audio/Clip_3902.wav
3903,14,happy,1048_WSI_HAP_XX.wav,Male,Clean Audio/Clip_3903.wav
3904,14,neutral,1048_WSI_NEU_XX.wav,Male,Clean Audio/Clip_3904.wav
3905,14,sad,1048_WSI_SAD_XX.wav,Male,Clean Audio/Clip_3905.wav
3906,3,anger,1049_DFA_ANG_XX.wav,Female,Clean Audio/Clip_3906.wav
3907,3,disgust,1049_DFA_DIS_XX.wav,Female,Clean Audio/Clip_3907.wav
3908,3,fear,1049_DFA_FEA_XX.wav,Female,Clean Audio/Clip_3908.wav
3909,3,happy,1049_DFA_HAP_XX.wav,Female,Clean Audio/Clip_3909.wav
3910,3,neutral,1049_DFA_NEU_XX.wav,Female,Clean Audio/Clip_3910.wav
3911,3,sad,1049_DFA_SAD_XX.wav,Female,Clean Audio/Clip_3911.wav
3912,4,anger,1049_IEO_ANG_HI.wav,Female,Clean Audio/Clip_3912.wav
3913,4,anger,1049_IEO_ANG_LO.wav,Female,Clean Audio/Clip_3913.wav
3914,4,anger,1049_IEO_ANG_MD.wav,Female,Clean Audio/Clip_3914.wav
3915,4,disgust,1049_IEO_DIS_HI.wav,Female,Clean Audio/Clip_3915.wav
3916,4,disgust,1049_IEO_DIS_LO.wav,Female,Clean Audio/Clip_3916.wav
3917,4,disgust,1049_IEO_DIS_MD.wav,Female,Clean Audio/Clip_3917.wav
3918,4,fear,1049_IEO_FEA_HI.wav,Female,Clean Audio/Clip_3918.wav
3919,4,fear,1049_IEO_FEA_LO.wav,Female,Clean Audio/Clip_3919.wav
3920,4,fear,1049_IEO_FEA_MD.wav,Female,Clean Audio/Clip_3920.wav
3921,4,happy,1049_IEO_HAP_HI.wav,Female,Clean Audio/Clip_3921.wav
3922,4,happy,1049_IEO_HAP_LO.wav,Female,Clean Audio/Clip_3922.wav
3923,4,happy,1049_IEO_HAP_MD.wav,Female,Clean Audio/Clip_3923.wav
3924,4,neutral,1049_IEO_NEU_XX.wav,Female,Clean Audio/Clip_3924.wav
3925,4,sad,1049_IEO_SAD_HI.wav,Female,Clean Audio/Clip_3925.wav
3926,4,sad,1049_IEO_SAD_LO.wav,Female,Clean Audio/Clip_3926.wav
3927,4,sad,1049_IEO_SAD_MD.wav,Female,Clean Audio/Clip_3927.wav
3928,5,anger,1049_IOM_ANG_XX.wav,Female,Clean Audio/Clip_3928.wav
3929,5,disgust,1049_IOM_DIS_XX.wav,Female,Clean Audio/Clip_3929.wav
3930,5,fear,1049_IOM_FEA_XX.wav,Female,Clean Audio/Clip_3930.wav
3931,5,happy,1049_IOM_HAP_XX.wav,Female,Clean Audio/Clip_3931.wav
3932,5,neutral,1049_IOM_NEU_XX.wav,Female,Clean Audio/Clip_3932.wav
